farm_id,room_id,date,week,day_of_week,age_days,birds_start,mortality_daily,birds_end,cumulative_mortality,avg_weight_kg,daily_gain_kg,feed_kg_total,feed_kg_per_bird,water_liters_total,eggs_produced,avg_egg_weight_g,egg_grade_A_pct,temperature_c,humidity_pct,stress_index,feed_price_per_kg_usd,feed_cost_usd,med_cost_usd,energy_cost_usd,labor_cost_usd,other_costs_usd,total_costs_usd,egg_price_per_dozen_usd,egg_revenue_usd,profit_usd,fcr
FARM_V2,R02,2026-05-02,25,7,174,859,1,858,142,3.69,-0.009,218.125,0.2539,491.348,697,44.8,92.7,21.4,64.5,0.0,0.474,103.44,2.12,3.85,7.69,3.05,120.15,2.5,145.21,25.06,0.0
FARM_V2,R02,2026-05-03,26,1,175,858,1,857,143,3.675,-0.028,233.371,0.272,581.724,696,47.8,85.6,23.6,56.6,0.0,0.472,110.22,2.12,3.74,7.68,4.08,127.84,2.28,132.24,4.4,0.0
FARM_V2,R02,2026-05-04,26,2,176,857,0,857,143,3.733,0.027,237.697,0.2774,562.192,663,45.9,88.3,21.8,60.0,0.0,0.484,115.04,1.71,3.89,7.8,3.7,132.14,2.45,135.36,3.22,10.273
FARM_V2,R02,2026-05-05,26,3,177,857,2,855,145,3.689,-0.021,232.396,0.2712,430.214,659,50.6,86.8,23.3,55.5,0.0,0.473,109.95,2.51,3.84,8.03,4.24,128.57,2.52,138.39,9.82,0.0
FARM_V2,R02,2026-05-06,26,4,178,855,2,853,147,3.681,-0.032,214.292,0.2506,387.315,674,50.6,88.5,23.0,56.5,0.0,0.478,102.4,2.51,4.16,8.24,2.72,120.03,2.3,129.18,9.15,0.0
FARM_V2,R02,2026-05-07,26,5,179,853,0,853,147,3.725,0.008,240.716,0.2822,516.065,702,47.1,88.6,22.7,55.2,0.0,0.466,112.06,1.71,4.18,7.68,4.27,129.9,2.18,127.53,-2.37,35.275
FARM_V2,R02,2026-05-08,26,6,180,853,0,853,147,3.698,-0.022,229.825,0.2694,495.593,701,49.1,89.8,22.6,60.8,0.0,0.485,111.49,1.71,3.84,7.99,2.98,128.01,2.32,135.53,7.52,0.0
FARM_V2,R02,2026-05-09,26,7,181,853,0,853,147,3.752,0.028,238.45,0.2795,493.887,687,46.5,89.3,23.9,58.2,0.0,0.475,113.37,1.71,4.09,7.72,3.29,130.18,2.44,139.69,9.51,9.984
FARM_V2,R02,2026-05-10,27,1,182,853,1,852,148,3.709,-0.018,228.058,0.2674,453.796,711,46.6,92.7,21.3,56.9,0.0,0.474,108.11,2.11,3.97,7.89,3.73,125.81,2.38,141.01,15.2,0.0
FARM_V2,R02,2026-05-11,27,2,183,852,0,852,148,3.744,0.014,221.613,0.2601,506.088,709,46.5,93.9,22.9,60.0,0.0,0.486,107.77,1.7,4.03,7.71,3.3,124.51,2.17,128.21,3.7,18.579
FARM_V2,R02,2026-05-12,27,3,184,852,2,850,150,3.728,-0.005,220.321,0.2586,492.456,719,47.0,87.6,23.4,56.9,0.0,0.465,102.53,2.5,4.13,7.78,3.2,120.14,2.17,130.02,9.88,0.0
FARM_V2,R02,2026-05-13,27,4,185,850,0,850,150,3.717,-0.019,222.581,0.2619,547.4,642,48.4,90.8,24.0,55.4,0.0,0.463,103.11,1.7,3.59,8.38,3.37,120.15,2.32,124.12,3.97,0.0
FARM_V2,R02,2026-05-14,27,5,186,850,0,850,150,3.776,0.037,228.728,0.2691,516.8,705,48.2,89.2,23.8,62.6,0.0,0.477,109.11,1.7,3.77,8.19,4.19,126.96,2.24,131.6,4.64,7.273
FARM_V2,R02,2026-05-15,27,6,187,850,1,849,151,3.748,0.006,216.723,0.255,540.6,705,48.5,87.3,22.3,63.5,0.0,0.463,100.38,2.1,3.87,8.09,3.5,117.94,2.38,139.82,21.88,42.495
FARM_V2,R02,2026-05-16,27,7,188,849,0,849,151,3.765,0.02,231.166,0.2723,465.252,649,44.9,92.6,22.9,60.1,0.0,0.468,108.11,1.7,3.67,7.92,3.15,124.55,2.44,131.96,7.41,13.614
FARM_V2,R02,2026-05-17,28,1,189,849,0,849,151,3.775,0.028,231.737,0.273,511.947,687,44.1,85.3,21.6,54.6,0.0,0.485,112.3,1.7,3.74,7.74,3.43,128.91,2.45,140.26,11.35,9.748
FARM_V2,R02,2026-05-18,28,2,190,849,2,847,153,3.758,0.008,231.288,0.2724,416.859,692,46.5,91.8,21.8,55.2,0.0,0.478,110.59,2.5,4.02,8.36,3.01,128.48,2.23,128.6,0.12,34.053
FARM_V2,R02,2026-05-19,28,3,191,847,1,846,154,3.761,0.009,236.38,0.2791,509.894,655,45.4,85.1,22.1,56.7,0.0,0.458,108.18,2.09,3.73,8.34,3.1,125.44,2.15,117.35,-8.09,31.009
FARM_V2,R02,2026-05-20,28,4,192,846,1,845,155,3.744,-0.01,226.878,0.2682,522.828,697,45.0,92.9,21.0,63.6,0.0,0.46,104.34,2.09,3.58,8.35,3.65,122.01,2.35,136.5,14.49,0.0
FARM_V2,R02,2026-05-21,28,5,193,845,1,844,156,3.734,-0.022,233.269,0.2761,544.18,690,52.0,93.3,23.0,59.2,0.0,0.466,108.68,2.09,3.84,7.69,2.81,125.11,2.48,142.6,17.49,0.0
FARM_V2,R02,2026-05-22,28,6,194,844,0,844,156,3.782,0.025,222.701,0.2639,473.484,708,47.2,87.5,22.8,56.9,0.0,0.47,104.75,1.69,3.41,7.74,3.35,120.94,2.33,137.47,16.53,10.555
FARM_V2,R02,2026-05-23,28,7,195,844,2,842,158,3.749,-0.01,212.703,0.252,405.12,694,48.7,91.8,23.6,60.1,0.0,0.462,98.18,2.49,3.91,7.63,2.51,114.72,2.34,135.33,20.61,0.0
FARM_V2,R02,2026-05-24,29,1,196,842,0,842,158,3.751,-0.009,232.901,0.2766,423.526,680,49.1,87.3,21.6,62.3,0.0,0.46,107.24,1.68,3.69,7.73,3.88,124.22,2.48,140.53,16.31,0.0
FARM_V2,R02,2026-05-25,29,2,197,842,1,841,159,3.775,0.014,215.497,0.2559,508.568,657,48.2,89.3,20.8,58.8,0.0,0.474,102.19,2.08,3.88,8.01,3.8,119.96,2.32,127.02,7.06,18.281
FARM_V2,R02,2026-05-26,29,3,198,841,1,840,160,3.786,0.024,224.254,0.2667,497.031,677,42.8,92.4,21.0,55.5,0.0,0.462,103.56,2.08,3.82,8.07,3.78,121.31,2.15,121.3,-0.01,11.11
FARM_V2,R02,2026-05-27,29,4,199,840,0,840,160,3.745,-0.017,216.418,0.2576,447.72,726,47.0,90.0,23.7,59.8,0.0,0.461,99.67,1.68,3.39,8.26,3.62,116.62,2.49,150.65,34.03,0.0
FARM_V2,R02,2026-05-28,29,5,200,840,0,840,160,3.793,0.03,218.008,0.2595,508.2,716,44.5,89.9,21.3,61.6,0.0,0.478,104.13,1.68,3.49,7.84,3.42,120.56,2.45,146.18,25.62,8.651
FARM_V2,R02,2026-05-29,29,6,201,840,0,840,160,3.726,-0.037,231.905,0.2761,529.2,694,44.7,93.5,23.5,59.4,0.0,0.473,109.68,1.68,3.47,7.87,3.8,126.5,2.16,124.92,-1.58,0.0
FARM_V2,R02,2026-05-30,29,7,202,840,2,838,162,3.732,-0.031,213.503,0.2542,502.32,666,46.7,94.3,22.9,59.2,0.0,0.463,98.94,2.48,3.38,8.22,3.34,116.36,2.24,124.32,7.96,0.0
FARM_V2,R02,2026-05-31,30,1,203,838,1,837,163,3.758,-0.005,230.824,0.2754,447.492,718,51.2,91.5,22.1,57.1,0.0,0.469,108.19,2.08,3.43,7.64,3.75,125.09,2.48,148.39,23.3,0.0
FARM_V2,R02,2026-06-01,30,2,204,837,0,837,163,3.779,0.016,233.598,0.2791,498.852,680,46.3,85.1,21.6,56.7,0.0,0.47,109.87,1.67,3.29,7.88,3.52,126.23,2.23,126.37,0.14,17.443
FARM_V2,R02,2026-06-02,30,3,205,837,0,837,163,3.756,-0.007,225.893,0.2699,530.658,711,44.7,85.1,21.7,62.1,0.0,0.478,107.98,1.67,3.29,8.15,2.91,124.0,2.16,127.98,3.98,0.0
FARM_V2,R02,2026-06-03,30,4,206,837,0,837,163,3.727,-0.036,233.74,0.2793,564.138,732,49.2,94.9,21.3,62.2,0.0,0.462,107.97,1.67,3.37,8.22,3.89,125.12,2.42,147.62,22.5,0.0
FARM_V2,R02,2026-06-04,30,5,207,837,3,834,166,3.769,0.006,236.097,0.2821,584.226,680,47.2,92.9,21.4,56.2,0.0,0.453,107.06,2.87,3.51,8.35,2.75,124.54,2.33,132.03,7.49,47.013
FARM_V2,R02,2026-06-05,30,6,208,834,0,834,166,3.748,-0.016,224.13,0.2687,510.408,680,44.9,91.5,22.5,62.9,0.0,0.474,106.33,1.67,3.23,7.74,2.92,121.89,2.32,131.47,9.58,0.0
FARM_V2,R02,2026-06-06,30,7,209,834,1,833,167,3.765,0.001,230.776,0.2767,498.732,684,46.5,92.7,21.5,54.6,0.0,0.466,107.59,2.07,3.13,7.71,3.62,124.12,2.27,129.39,5.27,276.71
FARM_V2,R02,2026-06-07,31,1,210,833,0,833,167,3.796,0.032,231.968,0.2785,420.665,683,48.7,91.0,21.0,53.4,0.0,0.463,107.33,1.67,3.39,8.17,3.16,123.72,2.22,126.36,2.64,8.702
FARM_V2,R02,2026-06-08,31,2,211,833,1,832,168,3.73,-0.034,234.752,0.2818,544.782,664,51.0,85.1,23.0,57.9,0.0,0.474,111.16,2.07,3.47,7.9,2.91,127.51,2.35,130.03,2.52,0.0
FARM_V2,R02,2026-06-09,31,3,212,832,0,832,168,3.768,0.003,221.318,0.266,544.128,671,49.8,88.4,22.4,55.0,0.0,0.451,99.72,1.66,3.18,8.23,3.08,115.87,2.44,136.44,20.57,88.669
FARM_V2,R02,2026-06-10,31,4,213,832,0,832,168,3.791,0.026,237.112,0.285,572.416,696,48.0,90.4,21.4,53.4,0.0,0.458,108.63,1.66,3.28,7.89,3.85,125.31,2.13,123.54,-1.77,10.961
FARM_V2,R02,2026-06-11,31,5,214,832,0,832,168,3.73,-0.036,227.978,0.274,485.888,689,51.8,94.1,22.1,54.4,0.0,0.446,101.7,1.66,3.16,7.65,3.33,117.5,2.17,124.59,7.09,0.0
FARM_V2,R02,2026-06-12,31,6,215,832,0,832,168,3.79,0.024,220.922,0.2655,536.64,701,47.0,85.6,20.9,57.3,0.0,0.455,100.51,1.66,3.09,7.75,3.22,116.23,2.41,140.78,24.55,11.064
FARM_V2,R02,2026-06-13,31,7,216,832,0,832,168,3.761,-0.005,235.901,0.2835,555.776,683,47.8,92.7,23.1,58.6,0.0,0.46,108.62,1.66,3.09,8.12,3.75,125.24,2.12,120.66,-4.58,0.0
FARM_V2,R02,2026-06-14,32,1,217,832,1,831,169,3.764,-0.003,227.323,0.2732,418.496,722,50.7,94.3,20.9,59.8,0.0,0.458,104.1,2.06,3.27,7.61,3.17,120.21,2.25,135.38,15.17,0.0
FARM_V2,R02,2026-06-15,32,2,218,831,1,830,170,3.761,-0.006,211.443,0.2544,421.317,712,50.1,93.3,21.5,56.9,0.0,0.46,97.23,2.06,3.06,7.76,3.58,113.69,2.36,140.03,26.34,0.0
FARM_V2,R02,2026-06-16,32,3,219,830,2,828,172,3.743,-0.025,217.227,0.2617,442.39,740,48.2,91.8,20.4,56.3,0.0,0.443,96.28,2.46,3.3,7.81,2.77,112.62,2.47,152.32,39.7,0.0
FARM_V2,R02,2026-06-17,32,4,220,828,0,828,172,3.739,-0.029,213.698,0.2581,420.624,731,46.5,91.2,21.1,60.1,0.0,0.443,94.65,1.66,3.04,8.06,3.4,110.81,2.46,149.85,39.04,0.0
FARM_V2,R02,2026-06-18,32,5,221,828,0,828,172,3.79,0.021,218.57,0.264,462.852,728,47.4,88.2,21.1,52.1,0.0,0.443,96.86,1.66,3.32,7.94,2.48,112.26,2.39,144.99,32.73,12.57
FARM_V2,R02,2026-06-19,32,6,222,828,0,828,172,3.792,0.022,223.857,0.2704,533.232,678,47.3,87.8,22.2,62.1,0.0,0.454,101.7,1.66,3.25,8.06,3.0,117.67,2.34,132.21,14.54,12.289
FARM_V2,R02,2026-06-20,32,7,223,828,0,828,172,3.765,-0.005,220.381,0.2662,445.464,699,48.8,90.8,22.3,54.7,0.0,0.454,100.14,1.66,3.6,7.92,3.57,116.89,2.49,145.04,28.15,0.0
FARM_V2,R02,2026-06-21,33,1,224,828,0,828,172,3.788,0.017,212.311,0.2564,458.712,661,46.9,89.3,22.3,55.9,0.0,0.454,96.45,1.66,3.17,7.78,3.0,112.06,2.41,132.75,20.69,15.083
FARM_V2,R02,2026-06-22,33,2,225,828,1,827,173,3.757,-0.014,221.335,0.2673,411.516,740,52.2,92.5,22.9,62.6,0.0,0.455,100.67,2.06,2.99,8.22,3.44,117.38,2.31,142.45,25.07,0.0
FARM_V2,R02,2026-06-23,33,3,226,827,0,827,173,3.79,0.018,231.592,0.28,538.377,724,48.1,88.9,21.8,53.3,0.0,0.454,105.09,1.65,3.24,7.67,3.46,121.11,2.43,146.61,25.5,15.558
FARM_V2,R02,2026-06-24,33,4,227,827,0,827,173,3.775,0.002,212.039,0.2564,420.943,743,52.4,93.4,22.0,56.7,0.0,0.458,97.21,1.65,3.19,8.12,3.88,114.05,2.45,151.7,37.65,128.198
FARM_V2,R02,2026-06-25,33,5,228,827,0,827,173,3.752,-0.022,220.529,0.2667,433.348,744,52.6,89.0,22.7,58.5,0.0,0.448,98.76,1.65,3.5,7.74,3.15,114.8,2.2,136.4,21.6,0.0
FARM_V2,R02,2026-06-26,33,6,229,827,2,825,175,3.812,0.038,234.407,0.2834,449.061,721,51.8,89.9,22.2,51.3,0.0,0.451,105.8,2.45,3.36,8.33,4.01,123.95,2.19,131.58,7.63,7.459
FARM_V2,R02,2026-06-27,33,7,230,825,0,825,175,3.78,0.005,223.031,0.2703,445.5,704,49.6,92.6,20.1,61.2,0.0,0.457,101.97,1.65,3.47,8.15,3.74,118.98,2.47,144.91,25.93,54.068
FARM_V2,R02,2026-06-28,34,1,231,825,0,825,175,3.798,0.022,231.657,0.2808,551.1,689,50.2,89.9,20.7,60.4,0.0,0.439,101.59,1.65,3.08,8.16,2.94,117.42,2.34,134.35,16.93,12.763
FARM_V2,R02,2026-06-29,34,2,232,825,0,825,175,3.769,-0.008,224.939,0.2727,468.6,712,50.9,91.7,21.5,60.5,0.0,0.46,103.53,1.65,3.21,8.14,4.02,120.55,2.15,127.57,7.02,0.0
FARM_V2,R02,2026-06-30,34,3,233,825,0,825,175,3.777,-0.001,208.558,0.2528,486.75,745,50.8,93.9,21.2,50.5,0.0,0.458,95.49,1.65,3.17,7.87,2.95,111.13,2.44,151.48,40.35,0.0
FARM_V2,R02,2026-07-01,34,4,234,825,0,825,175,3.81,0.031,234.446,0.2842,452.1,701,50.7,88.4,21.1,55.9,0.0,0.45,105.52,1.65,2.9,8.07,3.78,121.92,2.46,143.7,21.78,9.167
FARM_V2,R02,2026-07-02,34,5,235,825,1,824,176,3.745,-0.034,227.925,0.2763,495.0,710,49.9,85.0,21.8,57.0,0.0,0.433,98.79,2.05,3.07,7.99,3.98,115.88,2.2,130.17,14.29,0.0
FARM_V2,R02,2026-07-03,34,6,236,824,0,824,176,3.811,0.031,218.489,0.2652,426.008,734,50.6,90.7,21.5,56.4,0.0,0.434,94.77,1.65,2.99,8.08,3.23,110.72,2.35,143.74,33.02,8.553
FARM_V2,R02,2026-07-04,34,7,237,824,0,824,176,3.753,-0.028,225.679,0.2739,427.656,720,49.9,91.1,19.9,53.6,0.005,0.444,100.29,1.65,3.16,8.25,2.95,116.3,2.31,138.6,22.3,0.0
FARM_V2,R02,2026-07-05,35,1,238,824,0,824,176,3.747,-0.035,229.498,0.2785,477.92,739,51.7,87.5,20.7,60.7,0.0,0.451,103.57,1.65,3.36,7.94,3.21,119.73,2.29,141.03,21.3,0.0
FARM_V2,R02,2026-07-06,35,2,239,824,0,824,176,3.776,-0.007,217.89,0.2644,419.416,695,52.4,94.7,22.0,60.7,0.0,0.438,95.38,1.65,2.82,8.36,3.67,111.88,2.38,137.84,25.96,0.0
FARM_V2,R02,2026-07-07,35,3,240,824,2,822,178,3.776,-0.008,215.033,0.261,464.736,718,51.5,86.0,21.5,53.0,0.0,0.439,94.39,2.45,3.39,7.78,3.48,111.49,2.54,151.98,40.49,0.0
FARM_V2,R02,2026-07-08,35,4,241,822,1,821,179,3.804,0.019,214.649,0.2611,525.258,733,51.7,89.1,21.4,55.2,0.0,0.443,95.06,2.04,3.21,7.69,3.3,111.3,2.49,152.1,40.8,13.744
FARM_V2,R02,2026-07-09,35,5,242,821,0,821,179,3.809,0.023,208.897,0.2544,411.321,709,48.5,85.7,22.5,51.4,0.0,0.442,92.28,1.64,2.98,7.97,2.39,107.26,2.52,148.89,41.63,11.063
FARM_V2,R02,2026-07-10,35,6,243,821,1,820,180,3.78,-0.007,224.074,0.2729,461.402,738,51.9,91.0,20.6,50.3,0.0,0.441,98.89,2.04,2.8,8.18,3.13,115.04,2.24,137.76,22.72,0.0
FARM_V2,R02,2026-07-11,35,7,244,820,0,820,180,3.776,-0.012,220.1,0.2684,482.98,680,50.0,89.4,21.1,51.7,0.0,0.436,95.95,1.64,2.85,8.04,3.1,111.58,2.57,145.63,34.05,0.0
FARM_V2,R02,2026-07-12,36,1,245,820,0,820,180,3.754,-0.035,218.371,0.2663,414.92,667,48.0,86.8,21.6,59.6,0.0,0.435,95.1,1.64,3.35,7.7,3.22,111.01,2.32,128.95,17.94,0.0
FARM_V2,R02,2026-07-13,36,2,246,820,2,818,182,3.762,-0.028,229.824,0.2803,446.08,655,47.7,88.8,19.8,56.8,0.009,0.45,103.49,2.44,3.12,8.34,3.33,120.72,2.51,137.0,16.28,0.0
FARM_V2,R02,2026-07-14,36,3,247,818,5,813,187,3.807,0.016,233.888,0.2859,442.538,437,53.1,90.8,21.0,61.9,0.0,0.431,100.83,9.96,3.3,7.93,3.95,125.97,2.54,92.5,-33.47,17.87
FARM_V2,R02,2026-07-15,36,4,248,813,0,813,187,3.756,-0.037,224.172,0.2757,559.344,730,49.6,88.4,21.4,57.0,0.0,0.44,98.61,1.63,2.82,7.84,3.39,114.29,2.49,151.48,37.19,0.0
FARM_V2,R02,2026-07-16,36,5,249,813,0,813,187,3.825,0.031,227.384,0.2797,550.401,669,51.8,92.0,20.3,52.1,0.0,0.445,101.1,1.63,2.96,8.04,3.59,117.32,2.32,129.34,12.02,9.022
FARM_V2,R02,2026-07-17,36,6,250,813,0,813,187,3.764,-0.031,218.79,0.2691,506.499,716,50.2,89.1,21.2,51.0,0.0,0.449,98.15,1.63,2.8,8.23,3.46,114.27,2.46,146.78,32.51,0.0
FARM_V2,R02,2026-07-18,36,7,251,813,0,813,187,3.76,-0.036,221.708,0.2727,428.451,690,48.9,90.2,21.4,52.2,0.0,0.447,99.04,1.63,2.8,7.93,2.63,114.03,2.29,131.67,17.64,0.0
FARM_V2,R02,2026-07-19,37,1,252,813,0,813,187,3.77,-0.027,229.672,0.2825,572.352,665,52.5,88.8,19.2,58.2,0.037,0.424,97.29,1.63,2.82,8.29,2.79,112.82,2.57,142.42,29.6,0.0
FARM_V2,R02,2026-07-20,37,2,253,813,0,813,187,3.81,0.012,213.54,0.2627,441.459,685,51.2,92.2,22.0,57.5,0.0,0.445,94.95,1.63,2.8,8.11,3.53,111.02,2.42,138.14,27.12,21.888
FARM_V2,R02,2026-07-21,37,3,254,813,2,811,189,3.781,-0.018,215.173,0.2647,486.174,681,53.2,93.0,22.0,57.8,0.0,0.422,90.85,2.43,3.2,8.33,3.34,108.15,2.43,137.9,29.75,0.0
FARM_V2,R02,2026-07-22,37,4,255,811,0,811,189,3.803,0.002,214.907,0.265,489.033,649,48.4,90.2,19.3,51.8,0.033,0.424,91.17,1.62,2.77,7.79,3.38,106.73,2.46,133.04,26.31,132.495
FARM_V2,R02,2026-07-23,37,5,256,811,0,811,189,3.8,-0.002,224.744,0.2771,509.308,734,54.7,86.1,22.1,59.7,0.0,0.423,95.11,1.62,2.72,8.08,3.17,110.7,2.34,143.13,32.43,0.0
FARM_V2,R02,2026-07-24,37,6,257,811,1,810,190,3.783,-0.02,230.757,0.2845,479.301,656,56.1,94.1,20.6,50.2,0.0,0.427,98.48,2.02,2.72,8.32,3.21,114.75,2.49,136.12,21.37,0.0
FARM_V2,R02,2026-07-25,37,7,258,810,0,810,190,3.839,0.035,208.895,0.2579,501.39,682,55.2,94.7,20.2,58.9,0.0,0.434,90.67,1.62,3.2,7.86,2.96,106.31,2.28,129.58,23.27,7.368
FARM_V2,R02,2026-07-26,38,1,259,810,1,809,191,3.841,0.035,225.976,0.279,424.44,714,45.4,93.0,20.0,55.4,0.0,0.422,95.41,2.02,3.03,7.94,2.74,111.14,2.39,142.21,31.07,7.971
FARM_V2,R02,2026-07-27,38,2,260,809,1,808,192,3.792,-0.015,227.158,0.2808,442.523,688,51.7,93.2,21.8,58.8,0.0,0.432,98.08,2.02,2.79,8.21,3.79,114.89,2.57,147.35,32.46,0.0
FARM_V2,R02,2026-07-28,38,3,261,808,0,808,192,3.83,0.022,226.419,0.2802,446.824,721,49.6,87.1,20.5,61.7,0.0,0.432,97.7,1.62,3.16,8.22,3.36,114.06,2.47,148.41,34.35,12.737
FARM_V2,R02,2026-07-29,38,4,262,808,0,808,192,3.798,-0.011,218.593,0.2705,480.76,659,52.1,85.2,19.0,54.4,0.047,0.424,92.61,1.62,2.98,7.62,2.52,107.35,2.49,136.74,29.39,0.0
FARM_V2,R02,2026-07-30,38,5,263,808,0,808,192,3.798,-0.013,214.272,0.2652,509.848,661,48.8,90.0,20.5,53.7,0.0,0.439,94.05,1.62,3.04,8.32,2.62,109.65,2.53,139.36,29.71,0.0
FARM_V2,R02,2026-07-31,38,6,264,808,0,808,192,3.806,-0.006,224.328,0.2776,453.288,707,47.2,91.7,19.7,52.8,0.014,0.421,94.39,1.62,3.1,8.1,3.81,111.02,2.39,140.81,29.79,0.0
FARM_V2,R02,2026-08-01,38,7,265,808,0,808,192,3.799,-0.014,225.75,0.2794,425.008,682,49.6,88.7,19.7,56.6,0.014,0.422,95.34,1.62,3.09,8.33,3.18,111.56,2.37,134.69,23.13,0.0
FARM_V2,R02,2026-08-02,39,1,266,808,1,807,193,3.785,-0.03,214.778,0.2658,536.512,693,48.8,85.7,19.5,59.5,0.023,0.426,91.4,2.02,3.04,7.75,3.47,107.68,2.46,142.06,34.38,0.0
FARM_V2,R02,2026-08-03,39,2,267,807,0,807,193,3.819,0.003,212.388,0.2632,485.814,686,49.9,94.3,21.5,59.5,0.0,0.433,91.96,1.61,2.85,7.84,2.85,107.11,2.58,147.49,40.38,87.727
FARM_V2,R02,2026-08-04,39,3,268,807,0,807,193,3.845,0.028,214.582,0.2659,514.059,697,51.5,91.6,20.4,58.0,0.0,0.438,93.98,1.61,2.9,7.79,3.61,109.89,2.45,142.3,32.41,9.496
FARM_V2,R02,2026-08-05,39,4,269,807,2,805,195,3.81,-0.008,216.77,0.2686,473.709,660,51.1,85.6,21.7,54.2,0.0,0.423,91.59,2.41,2.81,8.16,3.61,108.58,2.54,139.7,31.12,0.0
FARM_V2,R02,2026-08-06,39,5,270,805,1,804,196,3.852,0.032,217.602,0.2703,465.29,696,50.5,91.4,19.8,60.1,0.009,0.437,95.07,2.01,3.05,8.09,3.58,111.8,2.38,138.04,26.24,8.447
FARM_V2,R02,2026-08-07,39,6,271,804,0,804,196,3.788,-0.033,206.727,0.2571,463.908,684,51.9,85.5,19.3,61.5,0.033,0.418,86.49,1.61,3.23,7.81,3.34,102.48,2.65,151.05,48.57,0.0
FARM_V2,R02,2026-08-08,39,7,272,804,0,804,196,3.858,0.036,207.142,0.2576,485.616,715,50.0,91.9,20.4,51.5,0.0,0.418,86.59,1.61,3.13,8.06,3.31,102.7,2.7,160.88,58.18,7.157
FARM_V2,R02,2026-08-09,40,1,273,804,0,804,196,3.822,-0.002,205.892,0.2561,500.088,714,50.2,87.5,19.4,54.2,0.028,0.428,88.16,1.61,3.23,8.02,2.99,104.01,2.63,156.48,52.47,0.0
FARM_V2,R02,2026-08-10,40,2,274,804,1,803,197,3.858,0.033,214.937,0.2673,434.16,695,56.7,91.3,18.9,54.6,0.051,0.415,89.29,2.01,3.26,8.27,3.68,106.51,2.68,155.22,48.71,8.101
FARM_V2,R02,2026-08-11,40,3,275,803,0,803,197,3.836,0.009,219.281,0.2731,419.969,667,53.2,88.6,20.6,58.7,0.0,0.415,90.96,1.61,2.98,8.14,3.79,107.48,2.56,142.29,34.81,30.342
FARM_V2,R02,2026-08-12,40,4,276,803,0,803,197,3.834,0.006,207.016,0.2578,401.5,667,56.7,90.7,20.8,57.7,0.0,0.415,85.82,1.61,2.95,7.97,3.47,101.82,2.6,144.52,42.7,42.967
FARM_V2,R02,2026-08-13,40,5,277,803,2,801,199,3.862,0.033,226.573,0.2822,513.92,720,50.5,89.4,20.8,55.7,0.0,0.429,97.22,2.41,3.26,7.87,2.97,113.73,2.57,154.2,40.47,8.55
FARM_V2,R02,2026-08-14,40,6,278,801,2,799,201,3.822,-0.009,218.92,0.2733,528.66,648,52.4,88.9,18.6,57.5,0.065,0.419,91.73,2.4,3.08,8.16,3.24,108.61,2.64,142.56,33.95,0.0
FARM_V2,R02,2026-08-15,40,7,279,799,0,799,201,3.823,-0.009,223.181,0.2793,500.973,727,48.7,93.7,20.2,60.8,0.0,0.427,95.33,1.6,2.82,8.06,3.04,110.85,2.48,150.25,39.4,0.0
FARM_V2,R02,2026-08-16,41,1,280,799,2,797,203,3.854,0.021,229.464,0.2872,564.893,673,52.7,82.8,18.7,55.2,0.061,0.412,94.48,2.4,2.92,7.89,3.37,111.06,2.52,141.33,30.27,13.676
FARM_V2,R02,2026-08-17,41,2,281,797,1,796,204,3.825,-0.01,205.61,0.258,443.929,690,54.1,89.2,20.6,58.6,0.0,0.421,86.5,1.99,3.23,8.33,3.44,103.49,2.73,156.97,53.48,0.0
FARM_V2,R02,2026-08-18,41,3,282,796,1,795,205,3.803,-0.033,207.041,0.2601,448.148,724,53.1,89.8,21.2,60.3,0.0,0.411,84.99,1.99,2.91,8.07,3.44,101.4,2.63,158.68,57.28,0.0
FARM_V2,R02,2026-08-19,41,4,283,795,0,795,205,3.85,0.013,206.066,0.2592,381.6,606,55.1,91.0,18.5,57.0,0.07,0.422,87.03,1.59,2.98,7.63,3.48,102.71,2.71,136.85,34.14,19.939
FARM_V2,R02,2026-08-20,41,5,284,795,1,794,206,3.806,-0.033,208.549,0.2623,419.76,625,52.1,88.4,18.5,60.1,0.07,0.424,88.46,1.99,3.12,7.94,3.26,104.77,2.56,133.33,28.56,0.0
FARM_V2,R02,2026-08-21,41,6,285,794,0,794,206,3.842,0.002,203.253,0.256,504.984,683,50.4,93.3,20.8,51.4,0.0,0.421,85.54,1.59,3.11,7.71,3.23,101.18,2.74,155.95,54.77,127.993
FARM_V2,R02,2026-08-22,41,7,286,794,1,793,207,3.826,-0.016,213.91,0.2694,495.456,653,55.9,93.9,20.5,54.4,0.0,0.429,91.87,1.99,2.86,8.26,3.86,108.84,2.61,142.03,33.19,0.0
FARM_V2,R02,2026-08-23,42,1,287,793,0,793,207,3.862,0.019,223.738,0.2821,419.497,670,53.0,92.0,19.6,50.4,0.019,0.409,91.46,1.59,3.14,8.32,2.49,107.0,2.81,156.89,49.89,14.85
FARM_V2,R02,2026-08-24,42,2,288,793,1,792,208,3.868,0.024,220.938,0.2786,551.928,670,50.8,87.4,20.8,50.1,0.0,0.415,91.71,1.99,3.14,8.13,3.39,108.36,2.74,152.98,44.62,11.609
FARM_V2,R02,2026-08-25,42,3,289,792,1,791,209,3.852,0.006,224.16,0.283,440.352,646,51.0,85.5,21.0,53.3,0.0,0.421,94.41,1.98,3.36,8.34,3.05,111.14,2.9,156.12,44.98,47.172
